,Activity,SoraRank,elapsedTime,Current,Drink,Eat,Exercise,Grooming,Pee,Poop,Sleep,Teeth Clean,TimeDiff_Pee,TimeDiff_Exercise,TimeDiff_Poop,TimeDiff_Sleep,TimeDiff_Drink,TimeDiff_Eat,TimeDiff_Grooming,TimeDiff_Teeth Clean,hour,DOW_Friday,DOW_Monday,DOW_Saturday,DOW_Sunday,DOW_Thursday,DOW_Tuesday,DOW_Wednesday
411,Exercise,3.75,1.7680555555555555,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.909722222222222,3.234722222222222,9.258055555555556,2.8227777777777776,2.2680555555555557,26.90138888888889,0.0,0.0,16.6,1,0,0,0,0,0,0
412,Exercise,3.75,0.6147222222222222,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,7.524444444444445,0.6147222222222222,9.872777777777777,3.4375,2.8827777777777777,27.516111111111112,0.0,0.0,17.2,1,0,0,0,0,0,0
413,Eat,4.25,0.42194444444444446,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,7.9463888888888885,1.0366666666666666,10.294722222222223,3.8594444444444442,3.3047222222222223,23.465,0.0,0.0,17.633333333333333,1,0,0,0,0,0,0
414,Exercise,4.2,0.07527777777777778,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,8.021666666666667,0.49722222222222223,10.37,3.9347222222222222,3.38,23.540277777777778,0.0,0.0,17.7,1,0,0,0,0,0,0
415,Eat,4.5,0.14166666666666666,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,8.163333333333334,0.6388888888888888,10.511666666666667,4.076388888888889,3.5216666666666665,0.21694444444444444,0.0,0.0,17.85,1,0,0,0,0,0,0
416,Exercise,4.4,0.0038888888888888888,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,8.167222222222222,0.14555555555555555,10.515555555555556,4.080277777777778,3.5255555555555556,0.22083333333333333,0.0,0.0,17.85,1,0,0,0,0,0,0
417,Sleep,4.166666666666667,0.33055555555555555,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,8.497777777777777,0.4761111111111111,10.846111111111112,3.3561111111111113,3.8561111111111113,0.5513888888888889,0.0,0.0,18.183333333333334,1,0,0,0,0,0,0
418,Exercise,4.285714285714286,0.9427777777777778,0.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,9.440555555555555,1.2733333333333334,11.78888888888889,4.2988888888888885,4.7988888888888885,1.4941666666666666,0.0,0.0,19.116666666666667,1,0,0,0,0,0,0
419,Pee,4.375,0.2813888888888889,0.0,0.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,6.413611111111111,1.5547222222222221,12.070277777777777,4.580277777777778,5.080277777777778,1.7755555555555556,0.0,0.0,19.4,1,0,0,0,0,0,0
420,Pee,3.0,11.719722222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.719722222222222,13.274444444444445,23.79,16.3,16.8,13.495277777777778,0.0,0.0,7.133333333333334,0,0,1,0,0,0,0
421,Poop,5.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.753055555555555,13.307777777777778,22.5575,16.333333333333332,16.833333333333332,13.528611111111111,0.0,0.0,7.166666666666667,0,0,1,0,0,0,0
422,Eat,5.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,12.086388888888889,13.641111111111112,22.890833333333333,16.666666666666668,17.166666666666668,13.645,0.0,0.0,7.5,0,0,1,0,0,0,0
423,Exercise,5.0,0.11666666666666667,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,12.203055555555556,12.484444444444444,23.0075,16.783333333333335,17.283333333333335,13.761666666666667,0.0,0.0,7.616666666666667,0,0,1,0,0,0,0
424,Exercise,5.0,0.3327777777777778,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,12.535833333333333,0.3327777777777778,23.34027777777778,17.11611111111111,17.61611111111111,14.094444444444445,0.0,0.0,7.933333333333334,0,0,1,0,0,0,0
425,Drink,4.8,0.7502777777777778,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,13.286111111111111,1.0830555555555557,24.090555555555557,17.86638888888889,17.899722222222223,14.844722222222222,0.0,0.0,8.683333333333334,0,0,1,0,0,0,0
426,Sleep,4.0,2.651666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.937777777777777,3.734722222222222,26.74222222222222,17.161944444444444,20.551388888888887,17.496388888888887,0.0,0.0,11.35,0,0,1,0,0,0,0
428,Drink,4.0,0.18055555555555555,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,17.266944444444444,5.063888888888889,28.07138888888889,18.49111111111111,3.9808333333333334,18.825555555555557,543.7819444444444,0.0,12.666666666666666,0,0,1,0,0,0,0
429,Exercise,4.0,0.07333333333333333,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,17.34027777777778,4.804444444444444,28.14472222222222,18.564444444444444,4.054166666666666,18.898888888888887,543.8552777777778,0.0,12.75,0,0,1,0,0,0,0
430,Sleep,4.0,0.47583333333333333,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,17.816111111111113,5.280277777777778,28.620555555555555,1.8783333333333334,4.53,19.37472222222222,544.3311111111111,0.0,13.216666666666667,0,0,1,0,0,0,0
431,Poop,3.0,3.2816666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.09777777777778,8.561944444444444,9.344722222222222,5.16,7.8116666666666665,22.656388888888888,547.6127777777778,0.0,16.5,0,0,1,0,0,0,0
432,Sleep,4.0,0.12194444444444444,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21.219722222222224,8.68388888888889,9.466666666666667,3.403611111111111,7.933611111111111,22.778333333333332,547.7347222222222,0.0,16.633333333333333,0,0,1,0,0,0,0
433,Drink,4.5,0.45,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,21.669722222222223,9.133888888888889,9.916666666666666,3.8536111111111113,4.402777777777778,23.22833333333333,548.1847222222223,0.0,17.083333333333332,0,0,1,0,0,0,0
434,Sleep,4.666666666666667,0.42583333333333334,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,22.095555555555556,9.559722222222222,10.3425,0.8758333333333334,4.828611111111111,23.654166666666665,548.6105555555556,0.0,17.5,0,0,1,0,0,0,0
435,Eat,4.5,0.6716666666666666,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,22.767222222222223,10.231388888888889,11.014166666666666,1.5475,5.500277777777778,10.680833333333334,549.2822222222222,0.0,18.166666666666668,0,0,1,0,0,0,0
436,Exercise,4.4,0.005833333333333334,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,22.773055555555555,5.432777777777778,11.02,1.5533333333333332,5.506111111111111,10.686666666666667,549.2880555555555,0.0,18.183333333333334,0,0,1,0,0,0,0
437,Drink,4.5,0.013333333333333334,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,22.78638888888889,5.446111111111111,11.033333333333333,1.5666666666666667,1.1166666666666667,10.7,549.3013888888889,0.0,18.2,0,0,1,0,0,0,0
438,Sleep,4.571428571428571,0.4666666666666667,0.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,23.253055555555555,5.9127777777777775,11.5,1.1575,1.5833333333333333,11.166666666666666,549.7680555555555,0.0,18.666666666666668,0,0,1,0,0,0,0
439,Exercise,4.666666666666667,1.005,0.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,24.258055555555554,1.485,12.505,2.1625,2.5883333333333334,12.171666666666667,550.7730555555555,0.0,19.666666666666668,0,0,1,0,0,0,0
440,Exercise,4.666666666666667,0.61,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,24.868055555555557,0.61,13.115,2.7725,3.1983333333333333,12.781666666666666,551.3830555555555,0.0,20.266666666666666,0,0,1,0,0,0,0
441,Exercise,4.714285714285714,0.08388888888888889,0.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,24.951944444444443,0.08388888888888889,13.198888888888888,2.856388888888889,3.2822222222222224,12.865555555555556,551.4669444444445,0.0,20.35,0,0,1,0,0,0,0
442,Pee,5.0,0.8511111111111112,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,14.083333333333334,0.935,14.05,3.7075,4.133333333333334,13.716666666666667,552.3180555555556,0.0,21.216666666666665,0,0,1,0,0,0,0
443,Eat,5.0,0.13833333333333334,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,14.221666666666666,1.0733333333333333,14.188333333333333,3.845833333333333,4.2716666666666665,3.174166666666667,552.4563888888889,0.0,21.35,0,0,1,0,0,0,0
444,Sleep,4.8,0.6408333333333334,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,14.8625,1.7141666666666666,14.829166666666667,3.3291666666666666,4.9125,3.815,553.0972222222222,0.0,21.983333333333334,0,0,1,0,0,0,0
445,Poop,4.5,0.011666666666666667,0.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,14.874166666666667,1.7258333333333333,5.496111111111111,3.3408333333333333,4.924166666666666,3.8266666666666667,553.1088888888889,0.0,22.0,0,0,1,0,0,0,0
446,Pee,3.0,9.112222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.903055555555556,10.838055555555556,14.608333333333333,12.453055555555556,14.036388888888888,12.938888888888888,562.2211111111111,0.0,7.116666666666666,0,0,0,1,0,0,0
447,Pee,3.0,3.0469444444444442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0469444444444442,13.885,17.655277777777776,15.5,17.083333333333332,15.985833333333334,565.2680555555555,0.0,10.166666666666666,0,0,0,1,0,0,0
448,Drink,3.0,1.1055555555555556,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.1525,14.990555555555556,18.760833333333334,16.605555555555554,17.072222222222223,17.09138888888889,566.3736111111111,0.0,11.266666666666667,0,0,0,1,0,0,0
449,Sleep,3.0,0.22777777777777777,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.380277777777778,15.218333333333334,18.988611111111112,13.504166666666666,17.3,17.319166666666668,566.6013888888889,0.0,11.5,0,0,0,1,0,0,0
450,Exercise,4.0,1.9816666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.361944444444444,17.11611111111111,20.970277777777778,15.485833333333334,19.281666666666666,19.300833333333333,568.5830555555556,0.0,13.466666666666667,0,0,0,1,0,0,0
451,Pee,4.0,0.1125,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.4275,17.22861111111111,21.08277777777778,15.598333333333333,19.394166666666667,19.413333333333334,568.6955555555555,0.0,13.583333333333334,0,0,0,1,0,0,0
452,Exercise,4.25,0.0033333333333333335,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.430833333333333,0.11583333333333333,21.086111111111112,15.601666666666667,19.3975,19.416666666666668,568.6988888888889,0.0,13.583333333333334,0,0,0,1,0,0,0
453,Sleep,4.4,0.2361111111111111,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,3.6669444444444443,0.35194444444444445,21.322222222222223,2.3336111111111113,19.63361111111111,19.65277777777778,568.935,0.0,13.833333333333334,0,0,0,1,0,0,0
454,Pee,4.75,2.5613888888888887,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,2.8008333333333333,2.9133333333333336,23.88361111111111,4.895,22.195,22.214166666666667,571.4963888888889,0.0,16.383333333333333,0,0,0,1,0,0,0
455,Exercise,3.0,0.605,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.4058333333333333,3.4025,24.488611111111112,5.5,22.8,22.819166666666668,572.1013888888889,0.0,17.0,0,0,0,1,0,0,0
456,Drink,3.0,0.07027777777777777,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.476111111111111,3.472777777777778,24.558888888888887,5.570277777777778,5.798055555555556,22.889444444444443,572.1716666666666,0.0,17.066666666666666,0,0,0,1,0,0,0
457,Eat,3.3333333333333335,0.26305555555555554,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.7391666666666667,3.7358333333333333,24.821944444444444,5.833333333333333,6.061111111111111,19.97833333333333,572.4347222222223,0.0,17.333333333333332,0,0,0,1,0,0,0
458,Exercise,3.75,0.11416666666666667,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.8533333333333335,0.4475,24.93611111111111,5.9475,6.175277777777778,20.0925,572.5488888888889,0.0,17.433333333333334,0,0,0,1,0,0,0
459,Sleep,4.0,0.15083333333333335,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,4.004166666666666,0.5983333333333334,25.086944444444445,3.7647222222222223,6.3261111111111115,20.243333333333332,572.6997222222222,0.0,17.583333333333332,0,0,0,1,0,0,0
460,Poop,4.166666666666667,0.06833333333333333,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,4.0725,0.6666666666666666,19.659166666666668,3.8330555555555557,6.394444444444445,20.311666666666667,572.7680555555555,0.0,17.666666666666668,0,0,0,1,0,0,0
461,Drink,4.285714285714286,1.3319444444444444,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,5.404444444444445,1.9986111111111111,20.99111111111111,5.165,1.9283333333333332,21.64361111111111,574.1,0.0,18.983333333333334,0,0,0,1,0,0,0
462,Exercise,4.375,0.3347222222222222,0.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,5.739166666666667,1.8858333333333333,21.325833333333332,5.499722222222222,2.2630555555555554,21.97833333333333,574.4347222222223,0.0,19.333333333333332,0,0,0,1,0,0,0
463,Drink,4.5,0.3333333333333333,0.0,2.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,6.0725,2.2191666666666667,21.659166666666668,5.833055555555555,0.6680555555555555,22.311666666666667,574.7680555555555,0.0,19.666666666666668,0,0,0,1,0,0,0
464,Pee,4.555555555555555,0.050833333333333335,0.0,3.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,3.3225,2.27,21.71,5.8838888888888885,0.7188888888888889,22.3625,574.8188888888889,0.0,19.716666666666665,0,0,0,1,0,0,0
465,Exercise,4.6,0.004166666666666667,0.0,3.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,3.3266666666666667,0.3883333333333333,21.714166666666667,5.888055555555556,0.7230555555555556,22.366666666666667,574.8230555555556,0.0,19.716666666666665,0,0,0,1,0,0,0
466,Drink,4.4,1.3172222222222223,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,4.643888888888889,1.7055555555555555,23.031388888888888,7.205277777777778,1.3722222222222222,23.683888888888887,576.1402777777778,0.0,21.033333333333335,0,0,0,1,0,0,0
467,Pee,4.333333333333333,0.003611111111111111,0.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.325,1.7091666666666667,23.035,7.208888888888889,1.3758333333333332,23.6875,576.1438888888889,0.0,21.033333333333335,0,0,0,1,0,0,0
468,Drink,4.428571428571429,0.12083333333333333,0.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.4458333333333333,1.83,23.155833333333334,7.329722222222222,0.12444444444444444,23.808333333333334,576.2647222222222,0.0,21.15,0,0,0,1,0,0,0
469,Exercise,4.25,0.027777777777777776,0.0,4.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.4736111111111112,1.4694444444444446,23.183611111111112,7.3575,0.15222222222222223,23.836111111111112,576.2925,0.0,21.183333333333334,0,0,0,1,0,0,0
470,Sleep,4.333333333333333,0.14222222222222222,0.0,4.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,1.6158333333333332,1.6116666666666666,23.325833333333332,3.735,0.29444444444444445,23.97833333333333,576.4347222222223,0.0,21.333333333333332,0,0,0,1,0,0,0
471,Pee,3.0,9.833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.124166666666667,11.445,33.159166666666664,13.568333333333333,10.127777777777778,33.81166666666667,586.2680555555555,0.0,7.166666666666667,0,1,0,0,0,0,0
472,Poop,5.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.1575,11.478333333333333,13.533333333333333,13.601666666666667,10.161111111111111,33.845,586.3013888888889,0.0,7.2,0,1,0,0,0,0,0
473,Eat,4.0,0.48944444444444446,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10.646944444444445,11.967777777777778,14.022777777777778,14.091111111111111,10.650555555555556,14.356111111111112,586.7908333333334,0.0,7.683333333333334,0,1,0,0,0,0,0
474,Exercise,4.333333333333333,0.11722222222222223,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,10.764166666666666,10.615555555555556,14.14,14.208333333333334,10.767777777777777,14.473333333333333,586.9080555555555,0.0,7.8,0,1,0,0,0,0,0
475,Drink,4.5,0.86,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,11.624166666666667,11.475555555555555,15.0,15.068333333333333,11.503333333333334,15.333333333333334,587.7680555555555,0.0,8.666666666666666,0,1,0,0,0,0,0
476,Sleep,4.4,0.8333333333333334,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,12.4575,12.30888888888889,15.833333333333334,12.166666666666666,12.336666666666666,16.166666666666668,588.6013888888889,0.0,9.5,0,1,0,0,0,0,0
477,Pee,4.0,1.3433333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.6766666666666667,13.652222222222223,17.176666666666666,13.51,13.68,17.51,589.9447222222223,0.0,10.833333333333334,0,1,0,0,0,0,0
478,Poop,4.333333333333333,0.0016666666666666668,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.6783333333333332,13.653888888888888,3.645,13.511666666666667,13.681666666666667,17.511666666666667,589.9463888888889,0.0,10.833333333333334,0,1,0,0,0,0,0
479,Drink,4.5,0.0016666666666666668,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.68,13.655555555555555,3.6466666666666665,13.513333333333334,2.18,17.513333333333332,589.9480555555556,0.0,10.833333333333334,0,1,0,0,0,0,0
480,Exercise,4.6,0.011944444444444445,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.6919444444444443,3.0519444444444446,3.658611111111111,13.525277777777777,2.1919444444444443,17.525277777777777,589.96,0.0,10.85,0,1,0,0,0,0,0
481,Pee,4.75,1.8080555555555555,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.8233333333333333,4.86,5.466666666666667,15.333333333333334,4.0,19.333333333333332,591.7680555555555,0.0,12.666666666666666,0,1,0,0,0,0,0
482,Eat,4.8,0.21666666666666667,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,2.04,5.076666666666667,5.683333333333334,15.55,4.216666666666667,5.193888888888889,591.9847222222222,0.0,12.883333333333333,0,1,0,0,0,0,0
483,Sleep,4.833333333333333,0.11666666666666667,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,2.1566666666666667,5.193333333333333,5.8,3.5,4.333333333333333,5.310555555555555,592.1013888888889,0.0,13.0,0,1,0,0,0,0,0
484,Exercise,5.0,1.6252777777777778,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.7819444444444446,3.7666666666666666,7.425277777777778,5.125277777777778,5.958611111111111,6.935833333333333,593.7266666666667,0.0,14.616666666666667,0,1,0,0,0,0,0
485,Pee,4.75,0.18861111111111112,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.147222222222222,3.955277777777778,7.613888888888889,5.313888888888889,6.147222222222222,7.124444444444444,593.9152777777778,0.0,14.8,0,1,0,0,0,0,0
486,Exercise,4.2,0.03111111111111111,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,2.1783333333333332,0.21972222222222224,7.645,5.345,6.178333333333334,7.155555555555556,593.9463888888889,0.0,14.833333333333334,0,1,0,0,0,0,0
487,Pee,3.8,0.9883333333333333,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0194444444444444,1.2080555555555557,8.633333333333333,6.333333333333333,7.166666666666667,8.143888888888888,594.9347222222223,0.0,15.833333333333334,0,1,0,0,0,0,0
488,Exercise,3.25,0.27666666666666667,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.2961111111111112,1.265,8.91,6.61,7.443333333333333,8.420555555555556,595.2113888888889,0.0,16.1,0,1,0,0,0,0,0
489,Sleep,3.2,0.17444444444444446,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,1.4705555555555556,1.4394444444444445,9.084444444444445,3.2844444444444445,7.6177777777777775,8.595,595.3858333333334,0.0,16.283333333333335,0,1,0,0,0,0,0
490,Eat,3.3333333333333335,2.374722222222222,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.8452777777777776,3.8141666666666665,11.459166666666667,5.659166666666667,9.9925,5.775833333333333,597.7605555555556,0.0,18.65,0,1,0,0,0,0,0
491,Sleep,5.0,1.9352777777777779,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.780555555555556,5.749444444444444,13.394444444444444,4.31,11.927777777777777,7.711111111111111,599.6958333333333,0.0,20.583333333333332,0,1,0,0,0,0,0
492,Pee,3.0,10.572222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.333333333333334,16.321666666666665,23.966666666666665,14.882222222222222,22.5,18.283333333333335,610.2680555555555,0.0,7.166666666666667,0,0,0,0,0,1,0
493,Drink,5.0,0.016666666666666666,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.35,16.338333333333335,23.983333333333334,14.898888888888889,20.336666666666666,18.3,610.2847222222222,0.0,7.183333333333334,0,0,0,0,0,1,0
494,Poop,5.0,0.016666666666666666,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.366666666666667,16.355,20.355,14.915555555555555,20.35333333333333,18.316666666666666,610.3013888888889,0.0,7.2,0,0,0,0,0,1,0
495,Eat,4.666666666666667,0.24722222222222223,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,15.613888888888889,16.602222222222224,20.602222222222224,15.162777777777778,20.600555555555555,12.788055555555555,610.5486111111111,0.0,7.433333333333334,0,0,0,0,0,1,0
496,Drink,4.5,1.6027777777777779,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,17.216666666666665,18.205,22.205,16.765555555555554,1.8666666666666667,14.390833333333333,612.1513888888888,0.0,9.05,0,0,0,0,0,1,0
497,Poop,4.6,0.016666666666666666,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,17.233333333333334,18.221666666666668,1.8666666666666667,16.782222222222224,1.8833333333333333,14.4075,612.1680555555556,0.0,9.066666666666666,0,0,0,0,0,1,0
498,Sleep,4.5,0.7888888888888889,0.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,18.022222222222222,19.010555555555555,2.6555555555555554,13.261111111111111,2.672222222222222,15.196388888888889,612.9569444444444,0.0,9.85,0,0,0,0,0,1,0
499,Exercise,4.5,0.49583333333333335,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,18.518055555555556,18.24138888888889,3.151388888888889,13.756944444444445,3.1680555555555556,15.692222222222222,613.4527777777778,0.0,10.35,0,0,0,0,0,1,0
500,Drink,4.5,0.4152777777777778,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.6,18.656666666666666,3.566666666666667,14.172222222222222,1.7166666666666666,16.1075,613.8680555555555,0.0,10.766666666666667,0,0,0,0,0,1,0
501,Pee,4.4,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.6,18.656666666666666,3.566666666666667,14.172222222222222,1.7166666666666666,16.1075,613.8680555555555,0.0,10.766666666666667,0,0,0,0,0,1,0
502,Exercise,4.333333333333333,0.17277777777777778,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,3.772777777777778,0.5880555555555556,3.7394444444444446,14.345,1.8894444444444445,16.280277777777776,614.0408333333334,0.0,10.933333333333334,0,0,0,0,0,1,0
503,Drink,4.285714285714286,0.22722222222222221,0.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,4.0,0.8152777777777778,3.966666666666667,14.572222222222223,0.4,16.5075,614.2680555555555,0.0,11.166666666666666,0,0,0,0,0,1,0
504,Pee,4.25,0.7455555555555555,0.0,3.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.1455555555555557,1.5608333333333333,4.7122222222222225,15.317777777777778,1.1455555555555557,17.253055555555555,615.0136111111111,0.0,11.9,0,0,0,0,0,1,0
505,Sleep,4.0,0.004166666666666667,0.0,3.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,1.1497222222222223,1.565,4.716388888888889,2.0608333333333335,1.1497222222222223,17.25722222222222,615.0177777777777,0.0,11.9,0,0,0,0,0,1,0
506,Eat,3.5714285714285716,1.4125,0.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,2.562222222222222,2.9775,6.128888888888889,3.473333333333333,2.562222222222222,5.881666666666667,616.4302777777777,0.0,13.316666666666666,0,0,0,0,0,1,0
507,Sleep,3.5714285714285716,0.1711111111111111,0.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,2.7333333333333334,3.1486111111111112,6.3,1.583611111111111,2.7333333333333334,6.052777777777778,616.6013888888889,0.0,13.5,0,0,0,0,0,1,0
508,Exercise,3.6,0.6102777777777778,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,3.343611111111111,3.1708333333333334,6.910277777777778,2.193888888888889,3.343611111111111,6.663055555555555,617.2116666666667,0.0,14.1,0,0,0,0,0,1,0
509,Pee,3.8333333333333335,0.05638888888888889,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,2.2544444444444443,3.227222222222222,6.966666666666667,2.250277777777778,3.4,6.719444444444444,617.2680555555555,0.0,14.166666666666666,0,0,0,0,0,1,0
510,Exercise,3.8333333333333335,0.10944444444444444,0.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,2.363888888888889,0.16583333333333333,7.0761111111111115,2.359722222222222,3.5094444444444446,6.828888888888889,617.3775,0.0,14.266666666666667,0,0,0,0,0,1,0
511,Exercise,4.4,0.7238888888888889,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,3.0877777777777777,0.7238888888888889,7.8,3.0836111111111113,4.233333333333333,7.552777777777778,618.1013888888889,0.0,15.0,0,0,0,0,0,1,0
512,Exercise,4.0,0.10138888888888889,0.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,3.1891666666666665,0.10138888888888889,7.901388888888889,3.185,4.334722222222222,7.654166666666667,618.2027777777778,0.0,15.1,0,0,0,0,0,1,0
513,Sleep,4.0,0.23194444444444445,0.0,0.0,1.0,4.0,0.0,1.0,0.0,1.0,0.0,3.421111111111111,0.3333333333333333,8.133333333333333,1.8333333333333333,4.566666666666666,7.886111111111111,618.4347222222223,0.0,15.333333333333334,0,0,0,0,0,1,0
514,Pee,4.0,1.5216666666666667,0.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,2.6883333333333335,1.855,9.655,3.355,6.088333333333333,9.407777777777778,619.9563888888889,0.0,16.85,0,0,0,0,0,1,0
